date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Crenshaw County,AL-041,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Chilton County,AL-021,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Geneva County,AL-061,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Montgomery County,AL-101,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Lee County,AL-081,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Talladega County,AL-121,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Bibb County,AL-007,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Clay County,AL-027,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Dallas County,AL-047,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Henry County,AL-067,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Macon County,AL-087,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Walker County,AL-127,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Pickens County,AL-107,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Barbour County,AL-005,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Clarke County,AL-025,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Dale County,AL-045,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Hale County,AL-065,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Lowndes County,AL-085,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Perry County,AL-105,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Tuscaloosa County,AL-125,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Blount County,AL-009,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Cleburne County,AL-029,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,DeKalb County,AL-049,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Houston County,AL-069,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Pike County,AL-109,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Madison County,AL-089,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Washington County,AL-129,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Major Disaster Declaration,Hurricane,Hurricane Gustav,5.0,Mobile County,AL-097,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Autauga County,,Alabama,AL,East South Central,South
2008-08-31,2008-09-07,Major Disaster Declaration,Hurricane,Hurricane Gustav,7.0,Bay County,FL-005,Florida,FL,South Atlantic,South
2008-08-31,2008-09-07,Major Disaster Declaration,Hurricane,Hurricane Gustav,7.0,Santa Rosa County,FL-113,Florida,FL,South Atlantic,South
2008-08-31,2008-09-07,Major Disaster Declaration,Hurricane,Hurricane Gustav,7.0,Escambia County,FL-033,Florida,FL,South Atlantic,South
2008-08-31,2008-09-07,Major Disaster Declaration,Hurricane,Hurricane Gustav,7.0,Franklin County,FL-037,Florida,FL,South Atlantic,South
2008-08-31,2008-09-07,Major Disaster Declaration,Hurricane,Hurricane Gustav,7.0,Gulf County,FL-045,Florida,FL,South Atlantic,South
2008-08-31,2008-09-07,Major Disaster Declaration,Hurricane,Hurricane Gustav,7.0,Okaloosa County,FL-091,Florida,FL,South Atlantic,South
2008-09-01,2008-09-03,Fire Management Assistance,Fire,Gladding Fire,2.0,Placer County,CA-061,California,CA,Pacific,West
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Bienville Parish,LA-013,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Allen Parish,LA-003,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Cameron Parish,LA-023,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,East Baton Rouge Parish,LA-033,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Grant Parish,LA-043,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Livingston Parish,LA-063,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Vermilion Parish,LA-113,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Ouachita Parish,LA-073,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,West Carroll Parish,LA-123,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,St. James Parish,LA-093,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Richland Parish,LA-083,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Jefferson Davis Parish,LA-053,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,St. Tammany Parish,LA-103,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Pointe Coupee Parish,LA-077,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Iberia Parish,LA-045,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,St. John the Baptist Parish,LA-095,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Ascension Parish,LA-005,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,La Salle Parish,LA-059,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Tangipahoa Parish,LA-105,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Catahoula Parish,LA-025,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Plaquemines Parish,LA-075,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,West Feliciana Parish,LA-125,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Bossier Parish,LA-015,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Madison Parish,LA-065,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Vernon Parish,LA-115,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,East Carroll Parish,LA-035,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Sabine Parish,LA-085,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Assumption Parish,LA-007,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Caddo Parish,LA-017,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Claiborne Parish,LA-027,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,East Feliciana Parish,LA-037,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Iberville Parish,LA-047,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,St. Bernard Parish,LA-087,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,St. Landry Parish,LA-097,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Tensas Parish,LA-107,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Washington Parish,LA-117,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Winn Parish,LA-127,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Avoyelles Parish,LA-009,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Calcasieu Parish,LA-019,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Concordia Parish,LA-029,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Evangeline Parish,LA-039,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Jackson Parish,LA-049,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Lafourche Parish,LA-057,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Natchitoches Parish,LA-069,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Rapides Parish,LA-079,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,St. Charles Parish,LA-089,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,St. Martin Parish,LA-099,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Terrebonne Parish,LA-109,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Webster Parish,LA-119,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Acadia Parish,LA-001,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Beauregard Parish,LA-011,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Caldwell Parish,LA-021,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,De Soto Parish,LA-031,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Franklin Parish,LA-041,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Jefferson Parish,LA-051,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Lincoln Parish,LA-061,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Orleans Parish,LA-071,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,West Baton Rouge Parish,LA-121,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Red River Parish,LA-081,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Union Parish,LA-111,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,St. Mary Parish,LA-101,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,St. Helena Parish,LA-091,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Lafayette Parish,LA-055,Louisiana,LA,West South Central,South
2008-09-01,2008-09-11,Major Disaster Declaration,Hurricane,Hurricane Gustav ,10.0,Morehouse Parish,LA-067,Louisiana,LA,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Bradley County,AR-011,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Conway County,AR-029,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Hot Spring County,AR-059,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Saline County,AR-125,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Calhoun County,AR-013,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Lincoln County,AR-079,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Van Buren County,AR-141,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Dallas County,AR-039,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Chicot County,AR-017,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Montgomery County,AR-097,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Drew County,AR-043,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Perry County,AR-105,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Garland County,AR-051,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Clark County,AR-019,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Ashley County,AR-003,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Cleveland County,AR-025,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Grant County,AR-053,Arkansas,AR,West South Central,South
2008-09-02,2008-09-08,Major Disaster Declaration,Hurricane,Severe Storms And Flooding Associated With Hurricane Gustav,6.0,Prairie County,AR-117,Arkansas,AR,West South Central,South
2008-09-05,2008-09-12,Emergency Declaration,Hurricane,Hurricane Ike,7.0,Monroe County,FL-087,Florida,FL,South Atlantic,South
2008-09-07,2008-09-26,Emergency Declaration,Hurricane,Hurricane Ike,19.0,Angelina County,TX-005,Texas,TX,West South Central,South
2008-09-07,2008-09-26,Emergency Declaration,Hurricane,Hurricane Ike,19.0,Bell County,TX-027,Texas,TX,West South Central,South
2008-09-07,2008-09-26,Emergency Declaration,Hurricane,Hurricane Ike,19.0,Brooks County,TX-047,Texas,TX,West South Central,South
2008-09-07,2008-09-26,Emergency Declaration,Hurricane,Hurricane Ike,19.0,Cherokee County,TX-073,Texas,TX,West South Central,South
2008-09-07,2008-09-26,Emergency Declaration,Hurricane,Hurricane Ike,19.0,DeWitt County,TX-123,Texas,TX,West South Central,South
